user_id,pr_id,total_scores
U720,P432,5.0
U720,P443,8.0
U720,P471,30.0
U720,P594,5.0
U720,P611,3.0
U720,P79,3.0
U721,P107,33.0
U721,P11,30.0
U721,P149,0.5
U721,P166,5.0
U721,P176,6.0
U721,P185,5.0
U721,P190,5.5
U721,P198,0.5
U721,P2,0.5
U721,P217,3.0
U721,P232,5.0
U721,P243,0.5
U721,P255,3.0
U721,P261,3.0
U721,P273,0.5
U721,P280,0.5
U721,P296,5.0
U721,P297,1.0
U721,P30,0.5
U721,P303,3.0
U721,P34,30.0
U721,P35,3.0
U721,P354,3.0
U721,P372,0.5
U721,P375,30.0
U721,P378,30.5
U721,P379,0.5
U721,P387,3.0
U721,P396,0.5
U721,P415,5.0
U721,P417,8.5
U721,P42,30.0
U721,P422,3.0
U721,P432,3.0
U721,P443,3.0
U721,P45,3.5
U721,P458,3.0
U721,P465,3.0
U721,P479,8.0
U721,P49,0.5
U721,P494,5.0
U721,P52,5.5
U721,P546,3.0
U721,P560,30.0
U721,P612,3.0
U721,P615,30.0
U721,P621,8.0
U721,P648,0.5
U721,P69,3.0
U721,P79,5.0
U721,P80,3.0
U723,P124,33.0
U723,P149,5.5
U723,P156,3.0
U723,P161,5.0
U723,P170,30.0
U723,P174,0.5
U723,P18,3.0
U723,P180,0.5
U723,P183,3.0
U723,P187,5.0
U723,P198,10.0
U723,P207,3.0
U723,P214,3.0
U723,P220,0.5
U723,P232,0.5
U723,P255,3.0
U723,P286,33.0
U723,P343,60.0
U723,P362,3.0
U723,P379,3.0
U723,P41,33.0
U723,P423,5.0
U723,P447,33.0
U723,P49,5.0
U723,P55,30.0
U723,P567,30.5
U723,P576,30.0
U723,P68,8.0
U723,P76,30.0
U723,P85,3.0
U723,P92,30.0
U725,P122,3.0
U725,P124,5.0
U725,P141,3.5
U725,P150,0.5
U725,P161,35.5
U725,P18,0.5
U725,P206,6.0
U725,P232,30.0
U725,P255,30.0
U725,P261,5.0
U725,P283,3.0
U725,P326,0.5
U725,P355,3.0
U725,P379,30.0
U725,P39,3.0
U725,P394,0.5
U725,P404,30.0
U725,P41,30.5
U725,P415,35.0
U725,P422,0.5
U725,P444,0.5
U725,P469,5.0
U725,P480,3.0
U725,P506,3.0
U725,P530,5.0
U725,P55,3.5
U725,P567,5.0
U725,P576,0.5
U725,P589,30.0
U725,P623,30.0
U725,P632,33.0
U725,P639,8.0
U725,P73,30.0
U725,P74,30.0
U725,P79,5.5
U725,P92,0.5
U726,P107,33.0
U726,P127,3.0
U726,P136,60.0
U726,P165,0.5
U726,P17,3.0
U726,P173,6.0
U726,P178,30.0
U726,P198,0.5
U726,P2,33.0
U726,P217,33.5
U726,P221,3.0
U726,P238,3.5
U726,P244,3.5
U726,P263,5.0
U726,P27,0.5
U726,P278,5.0
U726,P294,30.0
U726,P303,6.0
U726,P315,14.0
U726,P32,30.0
U726,P322,5.5
U726,P354,30.0
U726,P362,0.5
U726,P387,5.5
U726,P396,33.0
U726,P443,8.0
U726,P48,5.0
U726,P518,30.0
U726,P550,33.0
U726,P554,0.5
U726,P61,30.5
U726,P62,30.0
U726,P68,5.0
U726,P76,3.0
U726,P79,4.0
U726,P98,5.0
U729,P103,3.0
U729,P114,30.0
U729,P122,5.0
U729,P13,30.0
U729,P140,3.0
U729,P167,0.5
U729,P206,0.5
U729,P207,30.0
U729,P210,30.0
U729,P232,3.0
U729,P25,30.0
U729,P261,5.0
U729,P321,5.0
U729,P362,5.0
U729,P379,3.5
U729,P41,0.5
U729,P468,3.0
U729,P490,30.0
U729,P503,3.0
U729,P530,5.0
U729,P540,30.0
U729,P576,0.5
U729,P623,5.0
U729,P648,5.0
U729,P68,15.0
U73,P136,30.0
U73,P17,8.0
U73,P170,5.0
U73,P180,5.0
U73,P2,5.5
U73,P212,0.5
U73,P238,0.5
U73,P241,30.5
U73,P259,35.0
U73,P278,0.5
U73,P362,30.0
U73,P378,3.0
U73,P396,0.5
U73,P429,3.0
U73,P437,30.0
U73,P48,3.0
U73,P511,0.5
U73,P611,0.5
U73,P62,30.0
U73,P68,33.0
U73,P78,3.0
U73,P79,5.0
U73,P81,9.0
U73,P94,3.5
U731,P102,3.0
U731,P135,3.0
U731,P136,3.0
U731,P149,0.5
U731,P17,0.5
U731,P180,30.0
U731,P206,5.0
U731,P207,3.0
U731,P232,0.5
U731,P293,0.5
U731,P339,3.0
U731,P49,5.0
U731,P503,3.0
U731,P530,0.5
U731,P547,0.5
U731,P564,30.0
U731,P591,0.5
U731,P623,5.0
U732,P124,5.0
U732,P174,5.0
U732,P247,5.0
U732,P34,0.5
U732,P359,5.0
U732,P372,30.0
U732,P42,8.0
U732,P481,3.0
U732,P52,30.0
U732,P572,5.0
U732,P621,3.0
U733,P111,30.0
U733,P13,5.0
U733,P147,3.0
U733,P149,3.0
U733,P166,30.0
U733,P176,5.0
U733,P198,0.5
U733,P206,0.5
U733,P240,30.0
U733,P247,30.0
U733,P25,0.5
U733,P255,30.0
U733,P278,0.5
U733,P28,5.0
U733,P297,5.0
U733,P318,30.0
U733,P321,30.0
U733,P34,5.0
U733,P362,3.0
U733,P372,30.0
U733,P42,3.0
U733,P422,5.0
U733,P451,3.0
U733,P471,5.0
U733,P477,0.5
U733,P530,3.0
U733,P576,0.5
U733,P580,0.5
U733,P615,1.0
U733,P621,3.0
U733,P623,8.0
U733,P648,0.5
U733,P68,0.5
U733,P69,30.0
U733,P98,30.0
U734,P103,30.0
U734,P104,3.0
U734,P107,3.0
U734,P117,0.5
U734,P135,30.0
U734,P141,0.5
U734,P168,5.0
U734,P17,5.5
U734,P173,5.0
U734,P185,0.5
U734,P198,3.5
U734,P206,3.0
U734,P232,5.0
U734,P238,3.0
U734,P241,6.0
U734,P258,0.5
U734,P278,3.0
U734,P387,3.0
U734,P49,0.5
U734,P552,5.0
U734,P57,3.0
U734,P611,3.0
U734,P615,30.0
U734,P623,8.0
U734,P630,3.0
U734,P81,0.5
U734,P92,0.5
U734,P98,6.5
U735,P103,3.5
U735,P124,10.0
U735,P136,8.0
U735,P140,30.0
U735,P141,5.0
U735,P17,0.5
U735,P180,30.5
U735,P185,5.0
U735,P206,0.5
U735,P208,30.0
U735,P219,5.0
U735,P240,30.5
U735,P244,5.0
U735,P261,5.0
U735,P286,0.5
U735,P300,0.5
U735,P321,3.0
U735,P369,30.0
U735,P379,0.5
U735,P396,0.5
U735,P423,0.5
U735,P440,3.0
U735,P447,5.0
U735,P522,30.0
U735,P537,5.0
U735,P55,30.0
U735,P642,0.5
U735,P92,0.5
U738,P107,30.0
U738,P136,0.5
U738,P141,30.0
U738,P143,0.5
U738,P166,30.0
U738,P167,5.0
U738,P170,3.0
U738,P172,3.0
U738,P2,30.0
U738,P207,0.5
U738,P210,0.5
U738,P217,8.0
U738,P243,30.0
U738,P244,0.5
U738,P268,30.0
U738,P278,1.0
U738,P28,3.5
U738,P316,30.0
U738,P34,33.0
U738,P341,30.0
U738,P353,5.5
U738,P354,30.0
U738,P369,5.0
U738,P379,3.5
U738,P396,30.0
U738,P416,3.0
U738,P42,5.5
U738,P422,3.0
U738,P451,3.0
U738,P479,3.0
U738,P503,3.0
U738,P511,5.0
U738,P52,3.0
U738,P540,0.5
U738,P588,3.0
U738,P591,30.0
U738,P621,3.0
U738,P625,30.0
U738,P68,30.0
U739,P129,5.0
U739,P183,5.0
U739,P2,5.0
U739,P217,0.5
U739,P241,30.0
U739,P247,3.0
U739,P286,8.0
U739,P315,0.5
U739,P354,3.0
U739,P362,0.5
U739,P387,3.5
U739,P432,5.0
U739,P443,30.5
U739,P471,3.0
U739,P502,0.5
U739,P511,30.0
U739,P572,3.0
U739,P575,0.5
U739,P61,30.0
U739,P68,0.5
U739,P81,10.0
U74,P122,0.5
U74,P124,3.5
U74,P13,30.0
U74,P130,3.0
U74,P136,30.0
U74,P170,3.0
U74,P198,5.0
U74,P207,3.0
U74,P208,3.0
U74,P219,0.5
U74,P232,3.0
U74,P238,60.0
U74,P259,3.0
U74,P286,0.5
U74,P299,3.0
U74,P315,0.5
U74,P32,3.0
U74,P339,3.0
U74,P362,0.5
U74,P379,35.0
U74,P391,5.0
U74,P451,0.5
U74,P530,5.0
U74,P543,0.5
U74,P558,30.0
U74,P567,5.0
U74,P576,0.5
U74,P61,30.0
U74,P645,30.0
U74,P98,3.0
U740,P107,0.5
U740,P15,0.5
U740,P167,5.0
U740,P217,5.0
U740,P22,0.5
U740,P241,30.0
U740,P243,5.0
U740,P244,0.5
U740,P265,5.0
U740,P28,0.5
U740,P303,30.0
U740,P309,0.5
U740,P337,0.5
U740,P353,4.0
U740,P354,5.0
U740,P371,3.0
U740,P378,5.0
U740,P387,3.0
U740,P415,5.0
U740,P417,0.5
U740,P422,0.5
U740,P479,3.0
U740,P487,30.5
U740,P511,3.0
U740,P52,1.0
U740,P540,0.5
U740,P550,3.5
U740,P557,0.5
U740,P606,5.0
U740,P61,3.5
U740,P619,5.0
U740,P621,5.0
U740,P627,0.5
U740,P648,30.5
U741,P103,0.5
U741,P149,5.5
U741,P154,3.0
U741,P161,30.0
U741,P166,8.5
U741,P180,3.0
U741,P198,3.0
U741,P206,5.0
U741,P208,5.0
U741,P217,5.0
U741,P232,30.0
U741,P240,30.5
U741,P241,30.0
U741,P247,0.5
U741,P255,5.0
U741,P271,0.5
U741,P298,5.0
U741,P321,5.0
U741,P33,3.0
U741,P339,0.5
U741,P379,0.5
U741,P396,0.5
U741,P447,5.5
U741,P530,3.0
U741,P555,5.0
U741,P567,5.0
U741,P572,5.0
U741,P583,30.0
U741,P593,0.5
U741,P615,6.0
U741,P623,10.0
U741,P632,30.0
U741,P639,10.5
U741,P645,30.0
U741,P68,1.0
U741,P81,30.0
U741,P86,5.0
U741,P92,30.0
U741,P98,5.0
U742,P136,5.0
U742,P141,3.0
U742,P17,30.0
U742,P185,30.5
U742,P238,0.5
U742,P343,3.0
U742,P353,3.0
U742,P42,5.0
U742,P47,5.0
U742,P49,6.0
U742,P52,0.5
U742,P627,30.0
U743,P149,3.0
U743,P150,30.0
U743,P176,33.0
U743,P180,0.5
U743,P208,3.0
U743,P209,30.0
U743,P217,6.0
U743,P221,0.5
U743,P309,5.0
U743,P313,3.0
U743,P315,0.5
U743,P318,30.0
U743,P330,5.5
U743,P354,3.0
U743,P356,30.0
U743,P374,3.0
U743,P396,30.0
U743,P415,5.5
U743,P416,30.0
U743,P422,30.5
U743,P425,30.0
U743,P432,0.5
U743,P443,35.0
U743,P451,3.0
U743,P471,5.0
U743,P49,30.0
U743,P509,0.5
U743,P54,0.5
U743,P560,30.0
U743,P61,5.0
U743,P615,30.0
U743,P621,3.0
U743,P69,3.0
U743,P83,5.0
U743,P98,0.5
U745,P103,5.0
U745,P124,6.0
U745,P141,3.0
U745,P149,3.0
U745,P156,35.0
U745,P161,8.0
U745,P166,30.5
U745,P170,0.5
U745,P185,30.0
U745,P207,36.0
U745,P219,3.0
U745,P25,3.0
U745,P255,5.0
U745,P286,0.5
U745,P339,3.0
U745,P379,3.0
U745,P41,4.0
U745,P447,30.0
U745,P451,0.5
U745,P485,3.0
U745,P491,0.5
U745,P503,5.5
U745,P530,5.0
U745,P572,5.5
U745,P576,35.0
U745,P583,35.0
U745,P615,0.5
U745,P639,30.5
U746,P103,3.0
U746,P118,30.0
U746,P124,3.0
U746,P136,5.0
U746,P163,30.0
U746,P167,3.0
U746,P173,10.0
U746,P174,6.0
U746,P180,3.0
U746,P198,3.0
U746,P2,3.0
U746,P212,3.0
U746,P220,3.0
U746,P241,35.0
U746,P259,5.0
U746,P286,3.0
U746,P303,3.0
U746,P315,30.0
U746,P316,5.0
U746,P327,3.0
U746,P330,5.0
U746,P34,30.0
U746,P354,3.0
U746,P378,5.0
U746,P387,5.0
U746,P432,30.0
U746,P447,1.0
U746,P471,30.0
U746,P481,0.5
U746,P550,11.0
U746,P572,0.5
U746,P604,5.0
U746,P61,8.0
U746,P648,0.5
U746,P68,0.5
U746,P84,5.0
U746,P98,3.0
U748,P101,3.0
U748,P116,3.0
U748,P13,30.0
U748,P141,3.0
U748,P167,3.0
U748,P190,30.0
U748,P262,5.0
U748,P278,3.0
U748,P297,5.0
U748,P30,3.0
U748,P320,30.0
U748,P34,0.5
U748,P362,3.0
U748,P380,5.0
U748,P417,3.0
U748,P422,0.5
U748,P444,30.0
U748,P479,0.5
U748,P487,3.0
U748,P511,5.0
U748,P536,0.5
U748,P540,30.5
U748,P55,0.5
U748,P606,3.0
U748,P621,30.0
U748,P627,3.5
U748,P648,30.0
U748,P80,3.0
U748,P81,5.0
U75,P124,5.5
U75,P13,0.5
U75,P166,0.5
U75,P176,5.0
U75,P179,0.5
U75,P206,3.0
U75,P208,0.5
U75,P232,5.0
U75,P240,8.0
U75,P255,30.0
U75,P261,35.0
U75,P320,30.0
U75,P321,13.0
U75,P339,0.5
U75,P417,0.5
U75,P444,30.0
U75,P477,0.5
U75,P503,30.0
U75,P530,5.5
U75,P55,30.0
U75,P572,5.5
U75,P574,0.5
U75,P623,8.0
U75,P627,0.5
U75,P645,5.0
U75,P73,5.0
U75,P92,33.0
U750,P107,3.0
U750,P165,33.0
U750,P172,3.0
U750,P173,3.0
U750,P176,5.0
U750,P190,3.0
U750,P217,5.0
U750,P241,3.5
U750,P243,0.5
U750,P244,30.0
U750,P28,0.5
U750,P280,5.0
U750,P297,0.5
U750,P353,0.5
U750,P354,0.5
U750,P372,5.5
U750,P378,0.5
U750,P415,3.0
U750,P417,30.5
U750,P42,3.0
U750,P422,8.0
U750,P432,0.5
U750,P479,0.5
U750,P52,30.0
U750,P540,35.0
U750,P606,30.0
U750,P621,30.0
U750,P627,3.0
U750,P628,30.0
U750,P69,5.0
U750,P98,30.0
U752,P104,0.5
U752,P114,5.0
U752,P136,30.0
U752,P140,3.0
U752,P149,60.0
U752,P158,3.0
U752,P166,30.0
U752,P17,3.0
U752,P173,30.0
U752,P176,0.5
U752,P180,3.0
U752,P187,3.0
U752,P198,0.5
U752,P206,3.0
U752,P209,30.0
U752,P215,0.5
U752,P217,3.0
U752,P223,3.0
U752,P232,0.5
U752,P240,1.0
U752,P321,30.0
U752,P338,3.0
U752,P339,3.0
U752,P360,0.5
U752,P362,3.0
U752,P379,0.5
U752,P382,30.0
U752,P427,3.0
U752,P440,5.0
U752,P449,0.5
U752,P45,3.0
U752,P451,0.5
U752,P469,0.5
U752,P471,33.0
U752,P49,0.5
U752,P503,0.5
U752,P567,3.0
U752,P576,10.0
U752,P623,5.0
U752,P631,5.0
U752,P632,8.0
U752,P638,3.0
U752,P639,5.0
U752,P79,0.5
U752,P92,30.0
U752,P93,5.0
U752,P98,0.5
U753,P107,10.0
U753,P124,30.0
U753,P167,0.5
U753,P174,3.0
U753,P2,3.0
U753,P241,30.0
U753,P243,13.0
U753,P259,3.0
U753,P28,60.0
U753,P297,3.0
U753,P303,38.0
U753,P315,30.0
U753,P327,0.5
U753,P348,30.0
U753,P354,0.5
U753,P360,3.0
U753,P378,3.0
U753,P387,30.0
U753,P415,30.0
U753,P417,5.0
U753,P443,8.5
U753,P487,3.0
U753,P509,0.5
U753,P511,5.0
U753,P517,0.5
U753,P560,3.0
U753,P621,5.5
U753,P627,8.5
U753,P632,0.5
U753,P639,0.5
U753,P648,30.0
U753,P69,30.0
U753,P79,0.5
U754,P103,13.0
U754,P128,5.0
U754,P167,0.5
U754,P17,10.5
U754,P173,1.0
U754,P180,3.5
U754,P185,3.0
U754,P198,6.0
U754,P217,0.5
U754,P230,30.0
U754,P243,0.5
U754,P278,3.0
U754,P298,0.5
U754,P303,3.0
U754,P315,30.0
U754,P344,5.0
U754,P349,0.5
U754,P354,0.5
U754,P381,30.0
U754,P387,3.0
U754,P420,3.0
U754,P432,30.0
U754,P464,0.5
U754,P471,0.5
U754,P474,5.0
U754,P488,0.5
U754,P49,30.5
U754,P511,30.0
U754,P518,0.5
U754,P553,0.5
U754,P59,3.0
U754,P61,30.0
U754,P65,0.5
U754,P76,0.5
U754,P79,5.0
U754,P80,5.0
U754,P98,3.5
U755,P122,0.5
U755,P13,65.0
U755,P140,35.0
U755,P161,0.5
U755,P240,5.0
U755,P286,0.5
U755,P291,0.5
U755,P320,0.5
U755,P376,3.0
U755,P447,30.0
U755,P449,30.0
U755,P451,0.5
U755,P503,5.0
U755,P567,30.5
U755,P576,1.0
U755,P605,5.0
U755,P623,30.0
U755,P74,0.5
U755,P92,5.0
U758,P107,0.5
U758,P141,31.0
U758,P173,35.0
U758,P198,0.5
U758,P216,30.0
U758,P230,3.0
U758,P238,3.0
U758,P241,0.5
U758,P259,5.0
U758,P303,5.0
U758,P315,0.5
U758,P343,5.0
U758,P354,60.5
U758,P362,30.5
U758,P400,3.0
U758,P416,5.0
U758,P443,0.5
U758,P499,0.5
U758,P511,30.0
U758,P550,30.5
U758,P575,0.5
U758,P59,30.0
U758,P61,30.0
U759,P107,3.0
U759,P136,3.0
U759,P147,30.0
U759,P167,3.0
U759,P17,35.5
U759,P180,60.0
U759,P198,30.0
U759,P2,30.5
U759,P209,5.0
U759,P212,30.0
U759,P217,3.5
U759,P241,5.0
U759,P259,8.5
U759,P278,0.5
U759,P303,3.0
U759,P337,30.0
U759,P354,60.0
U759,P378,1.0
U759,P47,5.0
U759,P483,0.5
U759,P49,30.0
U759,P575,30.0
U759,P81,5.5
U76,P107,30.0
U76,P124,5.0
U76,P13,3.0
U76,P140,5.0
U76,P149,5.0
U76,P161,3.0
U76,P162,0.5
U76,P193,5.0
U76,P207,0.5
U76,P228,0.5
U76,P232,30.0
U76,P281,3.0
U76,P379,3.0
U76,P387,0.5
U76,P41,0.5
U76,P412,3.0
U76,P432,5.0
U76,P443,30.0
U76,P447,6.5
U76,P462,0.5
U76,P468,3.0
U76,P503,11.0
U76,P522,3.5
U76,P55,34.0
U76,P572,6.0
U76,P576,8.0
U76,P583,3.0
U76,P623,33.0
U76,P632,3.0
U76,P639,3.0
U76,P92,5.0
U760,P107,0.5
U760,P130,3.0
U760,P170,0.5
U760,P173,3.5
U760,P185,30.0
U760,P198,30.0
U760,P2,0.5
U760,P203,3.0
U760,P217,3.0
U760,P231,3.0
U760,P238,5.0
U760,P241,0.5
U760,P243,15.0
U760,P259,0.5
U760,P278,5.0
U760,P303,5.0
U760,P318,0.5
U760,P32,0.5
U760,P349,3.0
U760,P362,5.0
U760,P378,3.0
U760,P387,3.0
U760,P432,0.5
U760,P471,5.5
U760,P49,9.0
U760,P50,3.0
U760,P526,5.0
U760,P575,3.0
U760,P58,3.0
U760,P61,0.5
U760,P611,5.0
U760,P68,3.0
U760,P79,30.0
U761,P122,30.0
U761,P124,3.5
U761,P13,5.0
U761,P166,3.0
U761,P174,35.0
U761,P185,35.0
U761,P210,0.5
U761,P232,3.0
U761,P240,3.0
U761,P255,0.5
U761,P261,30.5
U761,P286,5.0
U761,P318,3.0
U761,P321,3.0
U761,P339,3.0
U761,P379,30.5
U761,P41,3.0
U761,P424,0.5
U761,P447,3.0
U761,P451,30.0
U761,P530,1.0
U761,P55,30.0
U761,P567,5.0
U761,P572,10.0
U761,P576,30.0
U761,P583,0.5
U761,P588,3.0
U761,P615,0.5
U761,P623,30.0
U761,P639,0.5
U761,P645,3.0
U761,P92,30.0
U762,P107,30.0
U762,P121,0.5
U762,P127,0.5
U762,P140,3.0
U762,P141,10.0
U762,P17,3.0
U762,P170,30.0
U762,P173,30.0
U762,P198,5.0
U762,P2,5.0
U762,P217,0.5
U762,P241,33.0
U762,P243,0.5
U762,P259,5.0
U762,P273,3.0
U762,P278,65.0
U762,P303,30.0
U762,P315,33.0
U762,P362,3.0
U762,P387,0.5
U762,P432,0.5
U762,P437,5.5
U762,P443,5.5
U762,P459,5.0
U762,P499,5.0
U762,P575,0.5
U762,P62,3.0
U762,P642,30.0
U762,P645,3.0
U762,P78,5.0
U762,P79,30.0
U762,P81,35.0
U763,P124,30.0
U763,P140,5.0
U763,P146,0.5
U763,P180,6.0
U763,P185,3.0
U763,P217,5.0
U763,P237,3.0
U763,P259,3.0
U763,P266,3.0
U763,P303,0.5
U763,P337,0.5
U763,P429,5.0
U763,P572,3.0
U763,P581,5.0
U763,P645,0.5
U764,P10,30.0
U764,P114,3.0
U764,P121,0.5
U764,P122,5.0
U764,P13,3.0
U764,P166,0.5
U764,P170,5.0
U764,P174,0.5
U764,P180,5.0
U764,P207,8.0
U764,P232,0.5
U764,P245,30.0
U764,P247,30.0
U764,P25,0.5
U764,P261,5.0
U764,P286,5.0
U764,P306,30.0
U764,P379,0.5
U764,P399,5.0
U764,P41,5.0
U764,P429,5.0
U764,P43,0.5
U764,P447,3.0
U764,P472,0.5
U764,P523,30.0
U764,P567,3.0
U764,P572,5.0
U764,P58,3.0
U764,P592,5.0
U764,P632,5.0
U764,P639,0.5
U764,P73,30.0
U765,P104,3.0
U765,P124,3.0
U765,P135,5.0
U765,P166,7.0
U765,P173,5.0
U765,P174,9.0
U765,P2,30.0
U765,P206,3.0
U765,P207,0.5
U765,P208,3.0
U765,P240,3.0
U765,P247,0.5
U765,P255,0.5
U765,P259,3.0
U765,P264,5.5
U765,P298,5.0
U765,P339,30.5
U765,P378,30.0
U765,P403,0.5
U765,P41,0.5
U765,P442,5.0
U765,P447,3.5
U765,P449,5.0
U765,P451,30.0
U765,P5,3.0
U765,P50,0.5
U765,P503,4.0
U765,P525,5.0
U765,P575,30.0
U765,P576,0.5
U765,P583,0.5
U765,P589,5.0
U765,P590,30.0
U765,P592,3.0
U765,P593,5.0
U765,P615,1.0
U765,P620,30.0
U765,P623,0.5
U765,P639,30.5
U765,P84,3.0
U765,P9,30.0
U765,P92,5.0
U766,P103,4.0
U766,P115,30.0
U766,P118,5.0
U766,P13,0.5
U766,P136,0.5
U766,P173,8.0
U766,P174,5.0
U766,P178,30.0
U766,P180,0.5
U766,P185,0.5
U766,P198,33.0
U766,P2,3.0
U766,P207,30.0
U766,P209,3.0
U766,P217,9.0
U766,P228,3.0
U766,P232,3.0
U766,P236,3.0
U766,P238,3.0
U766,P241,8.0
U766,P244,3.0
U766,P255,5.0
U766,P259,3.0
U766,P278,3.0
U766,P31,0.5
U766,P315,3.5
U766,P336,30.0
U766,P339,0.5
U766,P354,33.5
U766,P378,3.5
U766,P387,8.5
U766,P390,0.5
U766,P447,3.0
U766,P471,6.5
U766,P49,0.5
U766,P511,0.5
U766,P53,0.5
U766,P548,3.0
U766,P55,3.0
U766,P560,0.5
U766,P575,3.0
U766,P576,3.0
U766,P583,30.0
U766,P623,5.5
U766,P68,0.5
U766,P79,0.5
U766,P81,5.5
U766,P99,0.5
U767,P107,3.0
U767,P124,5.0
U767,P127,3.0
U767,P161,0.5
U767,P166,3.0
U767,P167,3.0
U767,P17,3.0
U767,P173,30.0
U767,P174,30.0
U767,P190,35.0
U767,P2,5.0
U767,P207,3.0
U767,P208,5.0
U767,P217,30.0
U767,P232,0.5
U767,P240,30.0
U767,P241,30.0
U767,P243,11.0
U767,P255,3.0
U767,P259,3.0
U767,P28,30.0
U767,P300,0.5
U767,P315,3.0
U767,P34,30.0
U767,P353,3.0
U767,P378,0.5
U767,P415,0.5
U767,P42,0.5
U767,P422,3.5
U767,P432,5.0
U767,P443,10.0
U767,P486,30.0
U767,P503,30.0
U767,P52,30.0
U767,P530,0.5
U767,P540,3.0
U767,P575,35.0
U767,P576,5.0
U767,P583,5.0
U767,P599,3.0
U767,P609,30.0
U767,P615,0.5
U767,P621,0.5
U767,P634,3.0
U767,P645,33.0
U767,P74,0.5
U767,P81,30.0
U767,P98,3.0
U769,P124,30.5
U769,P140,1.0
U769,P161,3.0
U769,P166,0.5
U769,P174,6.0
U769,P207,3.0
U769,P219,30.0
U769,P232,3.0
U769,P247,33.0
U769,P259,3.0
U769,P261,30.0
U769,P286,6.5
U769,P293,3.0
U769,P303,30.0
U769,P315,5.0
U769,P339,1.0
U769,P359,30.0
U769,P367,0.5
U769,P41,6.5
U769,P423,30.5
U769,P430,30.0
U769,P435,5.0
U769,P440,3.0
U769,P447,5.0
U769,P451,3.0
U769,P491,3.0
U769,P511,0.5
U769,P55,30.0
U769,P550,3.0
U769,P567,0.5
U769,P572,5.0
U769,P576,0.5
U769,P583,0.5
U769,P6,5.0
U769,P615,0.5
U769,P632,6.0
U769,P639,33.5
U769,P641,3.0
U769,P645,38.0
U769,P68,3.5
U769,P89,5.0
U769,P9,30.0
U769,P98,30.0
U77,P122,30.0
U77,P141,5.0
U77,P173,30.0
U77,P185,8.0
U77,P207,5.0
U77,P217,3.0
U77,P232,3.0
U77,P234,3.0
U77,P244,3.0
U77,P254,3.0
U77,P259,3.0
U77,P278,0.5
U77,P373,3.0
U77,P396,3.0
U77,P432,31.0
U77,P443,0.5
U77,P451,5.5
U77,P48,0.5
U77,P507,5.0
U77,P550,70.0
U77,P625,3.0
U77,P630,0.5
U77,P71,5.0
U77,P81,0.5
U771,P118,0.5
U771,P130,5.0
U771,P149,3.0
U771,P169,30.0
U771,P17,0.5
U771,P173,30.0
U771,P180,0.5
U771,P204,0.5
U771,P217,0.5
U771,P232,0.5
U771,P243,3.0
U771,P244,5.0
U771,P255,3.0
U771,P278,0.5
U771,P315,0.5
U771,P341,5.0
U771,P348,0.5
U771,P396,5.0
U771,P432,3.5
U771,P471,0.5
U771,P497,5.0
U771,P511,30.0
U771,P550,35.0
U771,P61,33.0
U771,P623,5.0
U771,P73,3.0
U771,P79,3.0
U771,P81,5.0
U772,P107,0.5
U772,P117,0.5
U772,P130,30.0
U772,P198,0.5
U772,P2,0.5
U772,P238,30.0
U772,P241,3.0
U772,P259,3.5
U772,P278,30.0
U772,P298,30.0
U772,P315,30.0
U772,P348,0.5
U772,P354,0.5
U772,P385,3.0
U772,P432,0.5
U772,P443,8.0
U772,P471,30.5
U772,P497,3.0
U772,P575,5.0
U772,P61,3.5
U772,P78,0.5
U772,P81,30.0
U773,P103,30.5
U773,P107,30.5
U773,P141,33.0
U773,P17,35.0
U773,P170,6.5
U773,P173,30.0
U773,P180,3.5
U773,P198,3.0
U773,P2,10.0
U773,P203,0.5
U773,P241,11.0
U773,P243,0.5
U773,P244,6.0
U773,P254,3.0
U773,P259,30.0
U773,P271,30.0
U773,P273,30.0
U773,P303,5.0
U773,P305,30.0
U773,P315,13.0
U773,P354,8.0
U773,P362,5.0
U773,P372,0.5
U773,P378,3.5
U773,P386,3.0
U773,P387,66.5
U773,P390,30.0
U773,P416,5.0
U773,P443,3.0
U773,P471,8.0
U773,P482,0.5
U773,P502,5.0
U773,P511,3.5
U773,P54,3.0
U773,P550,30.5
U773,P575,3.0
U773,P6,0.5
U773,P61,3.0
U773,P636,0.5
U773,P68,30.0
U773,P69,0.5
U773,P79,38.0
U773,P98,3.0
U774,P166,30.0
U774,P170,0.5
U774,P173,30.0
U774,P180,0.5
U774,P198,0.5
U774,P207,5.0
U774,P217,3.0
U774,P232,3.0
U774,P234,30.0
U774,P238,0.5
U774,P243,0.5
U774,P259,0.5
U774,P272,3.0
U774,P28,8.0
U774,P297,0.5
U774,P335,0.5
U774,P34,3.0
U774,P353,3.0
U774,P354,3.0
U774,P361,0.5
U774,P378,3.5
U774,P380,0.5
U774,P396,0.5
U774,P41,0.5
U774,P415,0.5
U774,P417,30.5
U774,P42,1.0
U774,P441,0.5
U774,P479,35.0
U774,P507,3.0
U774,P51,3.0
U774,P512,0.5
U774,P52,1.0
U774,P536,3.0
U774,P572,0.5
U774,P575,5.0
U774,P593,3.0
U774,P612,0.5
U774,P613,3.0
U774,P621,0.5
U774,P627,5.0
U774,P648,0.5
U774,P68,30.0
U774,P69,5.0
U774,P81,3.0
U775,P124,5.0
U775,P141,3.0
U775,P146,30.0
U775,P149,0.5
U775,P167,30.0
U775,P174,3.0
U775,P176,0.5
